5	5	Directed	29		14073.0	birth
5	25	Directed	540		1618.0	birth
5	36	Directed	372		1228.0	birth
5	59	Directed	590		1011.0	birth
5	168	Directed	527		455.0	birth
5	173	Directed	528		428.0	birth
5	13	Directed	775		348.0	birth
5	162	Directed	770		290.0	birth
5	365	Directed	640		183.0	birth
5	22	Directed	526		180.0	birth
5	15	Directed	595		175.0	birth
5	10	Directed	1128		172.0	birth
5	71	Directed	839		159.0	birth
5	158	Directed	535		158.0	birth
5	56	Directed	935		147.0	birth
5	9	Directed	16		138.0	birth
5	1	Directed	73		137.0	birth
5	302	Directed	959		132.0	birth
5	50	Directed	905		119.0	birth
5	123	Directed	602		115.0	birth
5	7	Directed	341		114.0	birth
5	54	Directed	1111		102.0	birth
5	60	Directed	2960		94.0	birth
5	18	Directed	844		83.0	birth
5	49	Directed	985		82.0	birth
5	90	Directed	1726		77.0	birth
5	209	Directed	1139		69.0	birth
5	51	Directed	1384		65.0	birth
5	44	Directed	611		63.0	birth
5	137	Directed	547		63.0	birth
5	167	Directed	1476		60.0	birth
5	52	Directed	571		57.0	birth
5	16	Directed	579		53.0	birth
5	84	Directed	370		53.0	birth
5	27	Directed	2862		48.0	birth
5	75	Directed	864		42.0	birth
5	20	Directed	1994		40.0	birth
5	102	Directed	3604		40.0	birth
5	111	Directed	2203		40.0	birth
5	93	Directed	2550		38.0	birth
5	14	Directed	1010		36.0	birth
5	80	Directed	2062		33.0	birth
5	39	Directed	2184		32.0	birth
5	176	Directed	1107		32.0	birth
5	203	Directed	4773		31.0	birth
5	8	Directed	424		28.0	birth
5	28	Directed	3763		25.0	birth
5	145	Directed	1749		25.0	birth
5	166	Directed	1325		25.0	birth
5	161	Directed	1901		23.0	birth
5	180	Directed	2256		22.0	birth
5	350	Directed	7125		22.0	birth
5	73	Directed	6574		20.0	birth
5	150	Directed	5346		20.0	birth
5	159	Directed	1686		20.0	birth
5	156	Directed	3314		19.0	birth
5	179	Directed	6934		19.0	birth
5	398	Directed	996		19.0	birth
5	72	Directed	1174		18.0	birth
5	108	Directed	5259		18.0	birth
5	164	Directed	113		17.0	birth
5	343	Directed	1409		17.0	birth
5	57	Directed	6003		16.0	birth
5	117	Directed	5364		16.0	birth
5	334	Directed	1217		15.0	birth
5	17	Directed	4484		14.0	birth
5	163	Directed	2776		13.0	birth
5	202	Directed	11		13.0	birth
5	42	Directed	1500		12.0	birth
5	48	Directed	6335		12.0	birth
5	367	Directed	705		12.0	birth
5	21	Directed	3081		11.0	birth
5	131	Directed	3580		11.0	birth
5	217	Directed	7142		11.0	birth
5	143	Directed	6598		10.0	birth
5	193	Directed	5564		10.0	birth
5	323	Directed	1308		10.0	birth
5	364	Directed	7130		9.0	birth
5	43	Directed	7157		8.0	birth
5	218	Directed	7133		8.0	birth
5	437	Directed	7179		8.0	birth
5	116	Directed	87		7.0	birth
5	125	Directed	317		7.0	birth
5	208	Directed	2008		7.0	birth
5	228	Directed	7123		7.0	birth
5	264	Directed	4392		7.0	birth
5	299	Directed	1595		7.0	birth
5	11	Directed	1524		6.0	birth
5	94	Directed	7120		6.0	birth
5	96	Directed	4077		6.0	birth
5	107	Directed	4104		6.0	birth
5	132	Directed	2160		6.0	birth
5	225	Directed	2458		6.0	birth
5	233	Directed	5130		6.0	birth
5	12	Directed	2165		5.0	birth
5	85	Directed	5394		5.0	birth
5	250	Directed	7188		5.0	birth
5	276	Directed	7811		5.0	birth
5	321	Directed	3507		5.0	birth
5	330	Directed	7152		5.0	birth
5	29	Directed	7137		4.0	birth
5	34	Directed	5245		4.0	birth
5	76	Directed	7119		4.0	birth
5	147	Directed	3315		4.0	birth
5	172	Directed	7126		4.0	birth
5	187	Directed	7117		4.0	birth
5	198	Directed	1264		4.0	birth
5	237	Directed	338		4.0	birth
5	240	Directed	7140		4.0	birth
5	252	Directed	7210		4.0	birth
5	258	Directed	955		4.0	birth
5	262	Directed	7796		4.0	birth
5	353	Directed	7160		4.0	birth
5	370	Directed	1365		4.0	birth
5	374	Directed	6618		4.0	birth
5	436	Directed	4435		4.0	birth
5	19	Directed	6813		3.0	birth
5	33	Directed	6603		3.0	birth
5	45	Directed	6323		3.0	birth
5	47	Directed	7802		3.0	birth
5	64	Directed	7189		3.0	birth
5	79	Directed	2401		3.0	birth
5	92	Directed	7002		3.0	birth
5	104	Directed	7156		3.0	birth
5	170	Directed	7118		3.0	birth
5	177	Directed	3592		3.0	birth
5	181	Directed	7801		3.0	birth
5	211	Directed	7132		3.0	birth
5	236	Directed	7163		3.0	birth
5	355	Directed	7116		3.0	birth
5	366	Directed	7153		3.0	birth
5	372	Directed	7181		3.0	birth
5	2	Directed	7799		2.0	birth
5	23	Directed	7138		2.0	birth
5	31	Directed	7187		2.0	birth
5	38	Directed	7199		2.0	birth
5	61	Directed	7197		2.0	birth
5	66	Directed	3753		2.0	birth
5	67	Directed	7194		2.0	birth
5	91	Directed	7168		2.0	birth
5	99	Directed	7141		2.0	birth
5	105	Directed	7186		2.0	birth
5	124	Directed	7127		2.0	birth
5	127	Directed	4199		2.0	birth
5	130	Directed	7200		2.0	birth
5	146	Directed	7817		2.0	birth
5	154	Directed	7805		2.0	birth
5	165	Directed	7816		2.0	birth
5	185	Directed	7128		2.0	birth
5	189	Directed	7185		2.0	birth
5	196	Directed	2365		2.0	birth
5	199	Directed	1803		2.0	birth
5	210	Directed	5438		2.0	birth
5	214	Directed	7809		2.0	birth
5	226	Directed	7151		2.0	birth
5	231	Directed	7807		2.0	birth
5	232	Directed	5248		2.0	birth
5	234	Directed	7196		2.0	birth
5	244	Directed	7136		2.0	birth
5	253	Directed	7165		2.0	birth
5	255	Directed	1097		2.0	birth
5	278	Directed	7806		2.0	birth
5	286	Directed	7822		2.0	birth
5	303	Directed	7121		2.0	birth
5	326	Directed	1226		2.0	birth
5	329	Directed	7195		2.0	birth
5	331	Directed	7158		2.0	birth
5	337	Directed	1805		2.0	birth
5	338	Directed	7161		2.0	birth
5	347	Directed	7159		2.0	birth
5	368	Directed	7124		2.0	birth
5	384	Directed	7174		2.0	birth
5	419	Directed	4745		2.0	birth
5	447	Directed	7167		2.0	birth
5	468	Directed	7134		2.0	birth
5	664	Directed	7131		2.0	birth
5	2589	Directed	7148		2.0	birth
5	6	Directed	7139		1.0	birth
5	41	Directed	7826		1.0	birth
5	65	Directed	7832		1.0	birth
5	68	Directed	7797		1.0	birth
5	70	Directed	7830		1.0	birth
5	74	Directed	7818		1.0	birth
5	87	Directed	7810		1.0	birth
5	88	Directed	7209		1.0	birth
5	95	Directed	7198		1.0	birth
5	101	Directed	7182		1.0	birth
5	106	Directed	7798		1.0	birth
5	110	Directed	7819		1.0	birth
5	112	Directed	7814		1.0	birth
5	113	Directed	7201		1.0	birth
5	115	Directed	7205		1.0	birth
5	121	Directed	7212		1.0	birth
5	122	Directed	7144		1.0	birth
5	134	Directed	4644		1.0	birth
5	135	Directed	7841		1.0	birth
5	136	Directed	7115		1.0	birth
5	139	Directed	7135		1.0	birth
5	144	Directed	7800		1.0	birth
5	148	Directed	7155		1.0	birth
5	153	Directed	4678		1.0	birth
5	157	Directed	7808		1.0	birth
5	169	Directed	7166		1.0	birth
5	171	Directed	7828		1.0	birth
5	175	Directed	7175		1.0	birth
5	184	Directed	7207		1.0	birth
5	186	Directed	7837		1.0	birth
5	195	Directed	7150		1.0	birth
5	197	Directed	7206		1.0	birth
5	213	Directed	4478		1.0	birth
5	216	Directed	7820		1.0	birth
5	230	Directed	7177		1.0	birth
5	238	Directed	4373		1.0	birth
5	242	Directed	7149		1.0	birth
5	243	Directed	7147		1.0	birth
5	246	Directed	7204		1.0	birth
5	247	Directed	7827		1.0	birth
5	249	Directed	7145		1.0	birth
5	251	Directed	7833		1.0	birth
5	259	Directed	7173		1.0	birth
5	261	Directed	7202		1.0	birth
5	265	Directed	7143		1.0	birth
5	266	Directed	7815		1.0	birth
5	268	Directed	7831		1.0	birth
5	269	Directed	7803		1.0	birth
5	270	Directed	7813		1.0	birth
5	282	Directed	5150		1.0	birth
5	284	Directed	7211		1.0	birth
5	288	Directed	7836		1.0	birth
5	292	Directed	7203		1.0	birth
5	294	Directed	4852		1.0	birth
5	296	Directed	7154		1.0	birth
5	308	Directed	7162		1.0	birth
5	312	Directed	7208		1.0	birth
5	314	Directed	1824		1.0	birth
5	316	Directed	7804		1.0	birth
5	319	Directed	7824		1.0	birth
5	320	Directed	7191		1.0	birth
5	322	Directed	7190		1.0	birth
5	332	Directed	7183		1.0	birth
5	335	Directed	7835		1.0	birth
5	339	Directed	7843		1.0	birth
5	356	Directed	7825		1.0	birth
5	358	Directed	7146		1.0	birth
5	383	Directed	7172		1.0	birth
5	390	Directed	7840		1.0	birth
5	393	Directed	3582		1.0	birth
5	401	Directed	7122		1.0	birth
5	403	Directed	7823		1.0	birth
5	412	Directed	7184		1.0	birth
5	424	Directed	7812		1.0	birth
5	425	Directed	7180		1.0	birth
5	431	Directed	7164		1.0	birth
5	448	Directed	7846		1.0	birth
5	454	Directed	7842		1.0	birth
5	477	Directed	7839		1.0	birth
5	478	Directed	7845		1.0	birth
5	486	Directed	7171		1.0	birth
5	489	Directed	7129		1.0	birth
5	499	Directed	7193		1.0	birth
5	503	Directed	7176		1.0	birth
5	505	Directed	7838		1.0	birth
5	621	Directed	7169		1.0	birth
5	694	Directed	7834		1.0	birth
5	1054	Directed	7170		1.0	birth
5	1286	Directed	7821		1.0	birth
5	1483	Directed	7829		1.0	birth
5	1554	Directed	7178		1.0	birth
5	2309	Directed	7192		1.0	birth
5	2519	Directed	7844		1.0	birth